21.4593,54.3521,Point,10229354676930005435212145931-03,Feature,-0.3,2020-09-22T07:19:06.112820Z,2002-06-01T12:44:27.693000Z,"1,3,4,5,6",1.0,cloud to cloud
14.6655,57.1691,Point,10229359156280005716911466551-05,Feature,-0.5,2020-09-22T07:19:06.112904Z,2002-06-01T12:51:55.628000Z,"3,4,5",1.0,cloud to cloud
14.7332,57.1765,Point,10229359157290005717651473321-04,Feature,-0.4,2020-09-22T07:19:06.112989Z,2002-06-01T12:51:55.729000Z,"1,2,6",1.0,cloud to cloud
17.3174,52.5013,Point,10229359299080005250131731741-03,Feature,-0.3,2020-09-22T07:19:06.113074Z,2002-06-01T12:52:09.908000Z,"1,2,3,5,6",1.0,cloud to ground(-ve)
16.9514,52.4662,Point,10229360217030005246621695141-04,Feature,-0.4,2020-09-22T07:19:06.113158Z,2002-06-01T12:53:41.703000Z,"1,2,4",1.0,cloud to ground(-ve)
18.1078,51.8503,Point,10229361622250005185031810781-04,Feature,-0.4,2020-09-22T07:19:06.113239Z,2002-06-01T12:56:02.225000Z,"1,2,3,4",1.0,cloud to cloud
17.6899,52.013,Point,1022936210310000520131768991-05,Feature,-0.5,2020-09-22T07:19:06.113323Z,2002-06-01T12:56:50.310000Z,"1,3,4,5,6",1.0,cloud to cloud
17.8222,51.9436,Point,10229363762790005194361782221-04,Feature,-0.4,2020-09-22T07:19:06.113408Z,2002-06-01T12:59:36.279000Z,"2,3,5,6",1.0,cloud to ground(-ve)
14.5039,58.9734,Point,10229363763430005897341450392-04,Feature,-0.4,2020-09-22T07:19:06.113523Z,2002-06-01T12:59:36.343000Z,"1,2,3,4,5",2.0,cloud to ground(-ve)
14.4736,58.9802,Point,10229365983900005898021447361-04,Feature,-0.4,2020-09-22T07:19:06.113608Z,2002-06-01T13:03:18.390000Z,"1,5,6",1.0,cloud to ground(-ve)
16.1593,52.7703,Point,10229366691300005277031615931-05,Feature,-0.5,2020-09-22T07:19:06.113700Z,2002-06-01T13:04:29.130000Z,"1,2,4",1.0,cloud to ground(-ve)
21.3403,54.3905,Point,1022936982486000543905213403107,Feature,0.7,2020-09-22T07:19:06.113789Z,2002-06-01T13:09:42.486000Z,"1,2,3,4,6",1.0,cloud to ground (+ve)
15.7081,52.7047,Point,10229371303130005270471570811-05,Feature,-0.5,2020-09-22T07:19:06.113874Z,2002-06-01T13:12:10.313000Z,"1,2,4",1.0,cloud to ground(-ve)
15.6805,52.4735,Point,10229372682810005247351568051-04,Feature,-0.4,2020-09-22T07:19:06.113961Z,2002-06-01T13:14:28.281000Z,"2,4",1.0,cloud to ground(-ve)
18.1391,52.4089,Point,1022937328311000524089181391109,Feature,0.9,2020-09-22T07:19:06.114044Z,2002-06-01T13:15:28.311000Z,"1,2,3,4",1.0,cloud to ground (+ve)
17.5147,52.0272,Point,1022937333465000520272175147117,Feature,1.7,2020-09-22T07:19:06.114127Z,2002-06-01T13:15:33.465000Z,"1,2,3,4",1.0,cloud to ground (+ve)
14.3692,57.057,Point,1022937461403000570571436921-03,Feature,-0.3,2020-09-22T07:19:06.114211Z,2002-06-01T13:17:41.403000Z,"1,2,6",1.0,cloud to cloud
16.8397,52.5335,Point,1022937478591000525335168397105,Feature,0.5,2020-09-22T07:19:06.114296Z,2002-06-01T13:17:58.591000Z,"1,2,4",1.0,cloud to ground (+ve)
17.295,52.238,Point,102293756438000052238172951-04,Feature,-0.4,2020-09-22T07:19:06.114380Z,2002-06-01T13:19:24.380000Z,"1,2,3,4",1.0,cloud to ground(-ve)
19.3131,51.1095,Point,1022937594865000511095193131115,Feature,1.5,2020-09-22T07:19:06.114468Z,2002-06-01T13:19:54.865000Z,"1,2,3,4,5",1.0,cloud to ground (+ve)
17.4182,52.3229,Point,1022937594961000523229174182104,Feature,0.4,2020-09-22T07:19:06.114577Z,2002-06-01T13:19:54.961000Z,"1,2,4",1.0,cloud to ground (+ve)
17.726,51.8908,Point,102293762624500051890817726107,Feature,0.7,2020-09-22T07:19:06.114665Z,2002-06-01T13:20:26.245000Z,"1,2,3,4",1.0,cloud to ground (+ve)
18.6762,51.46,Point,102293789023800051461867621-11,Feature,-1.1,2020-09-22T07:19:06.114752Z,2002-06-01T13:24:50.238000Z,"1,2,4",1.0,cloud to ground(-ve)
16.4071,57.7443,Point,10229379959230005774431640711-04,Feature,-0.4,2020-09-22T07:19:06.114835Z,2002-06-01T13:26:35.923000Z,"2,3,5,6",1.0,cloud to ground(-ve)
17.8422,51.875,Point,1022938138157000518751784221-05,Feature,-0.5,2020-09-22T07:19:06.114919Z,2002-06-01T13:28:58.157000Z,"1,2,3,4,5",1.0,cloud to ground(-ve)
15.0905,58.7132,Point,10229385461400005871321509051-05,Feature,-0.5,2020-09-22T07:19:06.115002Z,2002-06-01T13:35:46.140000Z,"1,2,5,6",1.0,cloud to ground(-ve)
